arestas = [
     [1, 0, 85],
     [88, 8, 56],
     [88, 10, 43],
     [88, 11, 67],
     [88, 15, 37],
     [88, 16, 41],
     [88, 18, 62],
     [88, 19, 72],
     [88, 20, 78],
     [88, 22, 37],
     [88, 24, 49],
     [88, 25, 51],
     [88, 26, 53],
     [88, 30, 62],
     [88, 31, 71],
     [88, 32, 69],
     [88, 33, 30],
     [88, 34, 55],
     [88, 37, 82],
     [88, 39, 70],
     [88, 40, 64],
     [88, 41, 47],
     [88, 42, 69],
     [88, 43, 64],
     [88, 45, 37],
     [88, 47, 81],
     [88, 48, 63],
     [88, 49, 57],
     [88, 50, 58],
     [88, 51, 53],
     [88, 52, 79],
     [88, 54, 59],
     [88, 56, 71],
     [88, 59, 46],
     [88, 60, 44],
     [88, 64, 83],
     [88, 65, 77],
     [88, 67, 65],
     [88, 69, 47],
     [88, 70, 38],
     [88, 71, 56],
     [88, 72, 48],
     [88, 73, 56],
     [88, 74, 43],
     [88, 76, 50],
     [88, 77, 30],
     [88, 78, 85],
     [88, 79, 44],
     [88, 80, 59],
     [88, 81, 88],
     [88, 82, 62],
     [88, 86, 62],
     [88, 87, 88],
     [89, 0, 46],
     [89, 1, 90],
     [89, 2, 45],
     [89, 6, 31],
     [89, 7, 32],
     [89, 12, 76],
     [89, 13, 80],
     [89, 16, 54],
     [89, 17, 63],
     [89, 20, 46],
     [89, 21, 66],
     [89, 22, 45],
     [89, 23, 84],
     [89, 24, 43],
     [89, 25, 89],
     [89, 27, 86],
     [89, 30, 47],
     [89, 32, 74],
     [89, 33, 69],
     [89, 34, 35],
     [89, 35, 80],
     [89, 36, 70],
     [89, 37, 66],
     [89, 39, 48],
     [89, 40, 48],
     [89, 41, 31],
     [89, 42, 82],
     [89, 43, 35],
     [89, 44, 62],
     [89, 45, 57],
     [89, 47, 77],
     [89, 49, 89],
     [89, 50, 33],
     [89, 52, 61],
     [89, 53, 84],
     [89, 55, 38],
     [89, 56, 81],
     [89, 57, 44],
     [89, 58, 47],
     [89, 60, 61],
     [89, 61, 76],
     [89, 62, 72],
     [89, 64, 39],
     [89, 65, 33],
     [89, 66, 74],
     [89, 67, 31],
     [89, 68, 75],
     [89, 69, 59],
     [89, 70, 36],
     [89, 71, 89],
     [89, 72, 50],
     [89, 74, 63],
     [89, 75, 47],
     [89, 78, 39],
     [89, 79, 89],
     [89, 80, 57],
     [89, 81, 60],
     [89, 82, 73],
     [89, 85, 58],
     [89, 87, 83],
     [89, 88, 62],
     [90, 0, 39],
     [90, 1, 71],
     [90, 2, 33],
     [90, 3, 39],
     [90, 4, 56],
     [90, 5, 83],
     [90, 6, 86],
     [90, 7, 30],
     [90, 8, 73],
     [90, 10, 51],
     [90, 12, 70],
     [90, 14, 69],
     [90, 15, 84],
     [90, 16, 55],
     [90, 17, 30],
     [90, 19, 43],
     [90, 20, 44],
     [90, 21, 80],
     [90, 22, 40],
     [90, 23, 59],
     [90, 25, 86],
     [90, 27, 38],
     [90, 28, 47],
     [90, 29, 77],
     [90, 30, 40],
     [90, 31, 48],
     [90, 32, 30],
     [90, 33, 71],
     [90, 34, 40],
     [90, 36, 75],
     [90, 37, 62],
     [90, 41, 78],
     [90, 44, 80],
     [90, 45, 64],
     [90, 46, 57],
     [90, 48, 39],
     [90, 50, 50],
     [90, 51, 53],
     [90, 53, 81],
     [90, 55, 43],
     [90, 57, 49],
     [90, 58, 61],
     [90, 60, 55],
     [90, 61, 64],
     [90, 63, 81],
     [90, 64, 81],
     [90, 66, 58],
     [90, 67, 43],
     [90, 68, 75],
     [90, 69, 50],
     [90, 70, 37],
     [90, 72, 51],
     [90, 73, 80],
     [90, 76, 39],
     [90, 81, 79],
     [90, 82, 35],
     [90, 83, 43],
     [90, 84, 73],
     [90, 88, 39],
     [91, 0, 83],
     [91, 1, 60],
     [91, 2, 68],
     [91, 4, 85],
     [91, 5, 41],
     [91, 6, 73],
     [91, 7, 32],
     [91, 8, 52],
     [91, 10, 39],
     [91, 11, 32],
     [91, 12, 46],
     [91, 14, 33],
     [91, 15, 33],
     [91, 16, 44],
     [91, 19, 69],
     [91, 20, 85],
     [91, 21, 57],
     [91, 22, 41],
     [91, 23, 67],
     [91, 24, 60],
     [91, 25, 35],
     [91, 26, 76],
     [91, 27, 30],
     [91, 28, 31],
     [91, 29, 34],
     [91, 31, 70],
     [91, 32, 66],
     [91, 33, 47],
     [91, 34, 89],
     [91, 35, 30],
     [91, 37, 32],
     [91, 38, 48],
     [91, 40, 70],
     [91, 42, 38],
     [91, 44, 74],
     [91, 46, 86],
     [91, 47, 30],
     [91, 49, 86],
     [91, 50, 41],
     [91, 51, 56],
     [91, 52, 82],
     [91, 54, 78],
     [91, 56, 54],
     [91, 57, 71],
     [91, 60, 73],
     [91, 61, 62],
     [91, 66, 40],
     [91, 68, 33],
     [91, 70, 30],
     [91, 71, 60],
     [91, 73, 79],
     [91, 74, 39],
     [91, 75, 57],
     [91, 76, 51],
     [91, 77, 60],
     [91, 79, 60],
     [91, 80, 83],
     [91, 81, 54],
     [91, 82, 51],
     [91, 86, 50],
     [91, 87, 69],
     [91, 90, 59],
     [92, 0, 86],
     [92, 1, 75],
     [92, 2, 51],
     [92, 3, 50],
     [92, 6, 77],
     [92, 7, 68],
     [92, 8, 90],
     [92, 9, 75],
     [92, 10, 81],
     [92, 11, 65],
     [92, 12, 52],
     [92, 13, 47],
     [92, 14, 37],
     [92, 16, 71],
     [92, 17, 44],
     [92, 18, 75],
     [92, 19, 41],
     [92, 22, 57],
     [92, 24, 47],
     [92, 25, 57],
     [92, 26, 45],
     [92, 27, 59],
     [92, 28, 55],
     [92, 29, 61],
     [92, 32, 42],
     [92, 34, 46],
     [92, 35, 51],
     [92, 36, 53],
     [92, 37, 35],
     [92, 38, 58],
     [92, 39, 31],
     [92, 40, 49],
     [92, 42, 75],
     [92, 45, 80],
     [92, 46, 60],
     [92, 47, 55],
     [92, 48, 58],
     [92, 49, 40],
     [92, 50, 72],
     [92, 51, 89],
     [92, 52, 53],
     [92, 56, 81],
     [92, 57, 50],
     [92, 58, 75],
     [92, 59, 56],
     [92, 61, 89],
     [92, 64, 64],
     [92, 65, 52],
     [92, 67, 73],
     [92, 68, 32],
     [92, 70, 36],
     [92, 71, 78],
     [92, 72, 64],
     [92, 73, 36],
     [92, 74, 69],
     [92, 75, 76],
     [92, 76, 38],
     [92, 78, 67],
     [92, 79, 30],
     [92, 82, 46],
     [92, 83, 57],
     [92, 84, 78],
     [92, 85, 78],
     [92, 86, 73],
     [92, 87, 60],
     [92, 90, 83],
     [92, 91, 62],
     [93, 0, 33],
     [93, 3, 48],
     [93, 4, 76],
     [93, 5, 39],
     [93, 6, 36],
     [93, 7, 80],
     [93, 9, 52],
     [93, 10, 68],
     [93, 11, 68],
     [93, 12, 62],
     [93, 13, 47],
     [93, 14, 34],
     [93, 15, 78],
     [93, 17, 56],
     [93, 22, 41],
     [93, 25, 50],
     [93, 26, 70],
     [93, 27, 71],
     [93, 28, 67],
     [93, 31, 52],
     [93, 32, 88],
     [93, 33, 52],
     [93, 35, 69],
     [93, 36, 72],
     [93, 37, 86],
     [93, 41, 40],
     [93, 43, 89],
     [93, 44, 59],
     [93, 45, 54],
     [93, 46, 86],
     [93, 47, 70],
     [93, 48, 35],
     [93, 49, 72],
     [93, 51, 34],
     [93, 52, 32],
     [93, 53, 62],
     [93, 54, 52],
     [93, 55, 60],
     [93, 56, 64],
     [93, 59, 66],
     [93, 63, 73],
     [93, 64, 85],
     [93, 65, 78],
     [93, 66, 32],
     [93, 67, 72],
     [93, 68, 53],
     [93, 70, 44],
     [93, 71, 47],
     [93, 72, 63],
     [93, 73, 77],
     [93, 76, 77],
     [93, 78, 48],
     [93, 79, 76],
     [93, 81, 70],
     [93, 82, 83],
     [93, 84, 57],
     [93, 85, 64],
     [93, 87, 65],
     [93, 88, 40],
     [93, 89, 90],
     [93, 92, 80],
     [94, 0, 88],
     [94, 2, 74],
     [94, 3, 75],
     [94, 4, 60],
     [94, 6, 90],
     [94, 7, 61],
     [94, 8, 73],
     [94, 10, 87],
     [94, 11, 34],
     [94, 13, 81],
     [94, 14, 39],
     [94, 15, 62],
     [94, 19, 72],
     [94, 21, 72],
     [94, 22, 61],
     [94, 23, 52],
     [94, 25, 45],
     [94, 27, 76],
     [94, 28, 46],
     [94, 32, 54],
     [94, 33, 74],
     [94, 36, 90],
     [94, 37, 43],
     [94, 38, 62],
     [94, 39, 33],
     [94, 40, 59],
     [94, 41, 50],
     [94, 42, 75],
     [94, 43, 46],
     [94, 44, 77],
     [94, 45, 87],
     [94, 46, 78],
     [94, 48, 35],
     [94, 49, 43],
     [94, 51, 67],
     [94, 52, 50],
     [94, 53, 35],
     [94, 54, 34],
     [94, 55, 66],
     [94, 58, 76],
     [94, 60, 89],
     [94, 61, 36],
     [94, 62, 88],
     [94, 64, 38],
     [94, 65, 52],
     [94, 66, 84],
     [94, 68, 47],
     [94, 69, 40],
     [94, 72, 78],
     [94, 76, 79],
     [94, 77, 69],
     [94, 78, 46],
     [94, 79, 52],
     [94, 80, 42],
     [94, 82, 37],
     [94, 83, 42],
     [94, 84, 43],
     [94, 85, 31],
     [94, 86, 30],
     [94, 87, 60],
     [94, 88, 37],
     [94, 90, 82],
     [94, 91, 54],
     [95, 0, 56],
     [95, 1, 73],
     [95, 4, 45],
     [95, 5, 54],
     [95, 7, 46],
     [95, 9, 63],
     [95, 13, 63],
     [95, 14, 69],
     [95, 16, 39],
     [95, 17, 80],
     [95, 18, 32],
     [95, 21, 71],
     [95, 22, 37],
     [95, 24, 71],
     [95, 25, 33],
     [95, 27, 74],
     [95, 29, 42],
     [95, 30, 73],
     [95, 31, 68],
     [95, 32, 48],
     [95, 34, 64],
     [95, 37, 62],
     [95, 38, 69],
     [95, 40, 63],
     [95, 43, 52],
     [95, 44, 71],
     [95, 45, 38],
     [95, 48, 44],
     [95, 49, 45],
     [95, 50, 72],
     [95, 51, 30],
     [95, 52, 60],
     [95, 53, 53],
     [95, 54, 73],
     [95, 55, 55],
     [95, 56, 86],
     [95, 57, 36],
     [95, 60, 78],
     [95, 61, 62],
     [95, 63, 47],
     [95, 65, 43],
     [95, 69, 79],
     [95, 70, 53],
     [95, 71, 65],
     [95, 72, 68],
     [95, 74, 48],
     [95, 75, 38],
     [95, 77, 42],
     [95, 78, 43],
     [95, 79, 84],
     [95, 80, 81],
     [95, 82, 89],
     [95, 83, 69],
     [95, 85, 49],
     [95, 86, 74],
     [95, 88, 70],
     [95, 89, 67],
     [95, 91, 66],
     [95, 92, 83],
     [96, 0, 46],
     [96, 1, 53],
     [96, 3, 59],
     [96, 4, 79],
     [96, 6, 59],
     [96, 7, 90],
     [96, 10, 74],
     [96, 11, 37],
     [96, 13, 44],
     [96, 15, 43],
     [96, 17, 81],
     [96, 18, 84],
     [96, 20, 82],
     [96, 22, 74],
     [96, 25, 46],
     [96, 26, 71],
     [96, 27, 51],
     [96, 28, 57],
     [96, 29, 88],
     [96, 31, 40],
     [96, 32, 62],
     [96, 33, 68],
     [96, 34, 69],
     [96, 37, 40],
     [96, 39, 56],
     [96, 41, 54],
     [96, 42, 63],
     [96, 43, 83],
     [96, 44, 38],
     [96, 45, 72],
     [96, 46, 45],
     [96, 47, 64],
     [96, 48, 51],
     [96, 50, 32],
     [96, 52, 41],
     [96, 53, 82],
     [96, 54, 53],
     [96, 55, 64],
     [96, 56, 52],
     [96, 57, 60],
     [96, 58, 75],
     [96, 61, 38],
     [96, 62, 53],
     [96, 64, 72],
     [96, 65, 31],
     [96, 67, 81],
     [96, 68, 86],
     [96, 69, 79],
     [96, 71, 37],
     [96, 72, 40],
     [96, 74, 42],
     [96, 75, 70],
     [96, 79, 87],
     [96, 81, 54],
     [96, 82, 45],
     [96, 85, 70],
     [96, 86, 75],
     [96, 87, 83],
     [96, 89, 44],
     [96, 90, 39],
     [96, 91, 65],
     [96, 92, 58],
     [96, 93, 55],
     [97, 1, 77],
     [97, 2, 58],
     [97, 3, 88],
     [97, 5, 46],
     [97, 6, 67],
     [97, 9, 42],
     [97, 10, 52],
     [97, 11, 82],
     [97, 12, 49],
     [97, 13, 83],
     [97, 15, 70],
     [97, 16, 49],
     [97, 17, 53],
     [97, 19, 74],
     [97, 22, 56],
     [97, 25, 37],
     [97, 26, 59],
     [97, 31, 85],
     [97, 37, 42],
     [97, 38, 83],
     [97, 39, 48],
     [97, 40, 49],
     [97, 42, 57],
     [97, 44, 55],
     [97, 46, 43],
     [97, 47, 49],
     [97, 48, 76],
     [97, 50, 39],
     [97, 51, 63],
     [97, 52, 85],
     [97, 54, 31],
     [97, 55, 50],
     [97, 57, 47],
     [97, 58, 53],
     [97, 59, 37],
     [97, 65, 75],
     [97, 66, 34],
     [97, 67, 32],
     [97, 68, 68],
     [97, 69, 80],
     [97, 73, 31],
     [97, 74, 64],
     [97, 76, 50],
     [97, 77, 57],
     [97, 78, 45],
     [97, 79, 52],
     [97, 82, 90],
     [97, 83, 63],
     [97, 84, 77],
     [97, 85, 70],
     [97, 86, 61],
     [97, 87, 34],
     [97, 89, 40],
     [97, 90, 56],
     [97, 91, 69],
     [97, 92, 57],
     [97, 95, 46],
     [97, 96, 90],
     [98, 0, 52],
     [98, 2, 43],
     [98, 3, 74],
     [98, 4, 79],
     [98, 5, 81],
     [98, 6, 87],
     [98, 7, 62],
     [98, 8, 84],
     [98, 9, 68],
     [98, 11, 46],
     [98, 14, 80],
     [98, 15, 54],
     [98, 16, 58],
     [98, 19, 88],
     [98, 20, 89],
     [98, 21, 83],
     [98, 22, 30],
     [98, 23, 85],
     [98, 24, 37],
     [98, 25, 32],
     [98, 26, 50],
     [98, 27, 41],
     [98, 28, 75],
     [98, 29, 51],
     [98, 30, 70],
     [98, 31, 71],
     [98, 35, 44],
     [98, 38, 78],
     [98, 41, 69],
     [98, 42, 87],
     [98, 47, 31],
     [98, 50, 53],
     [98, 52, 55],
     [98, 53, 64],
     [98, 54, 73],
     [98, 55, 31],
     [98, 56, 46],
     [98, 57, 71],
     [98, 59, 61],
     [98, 61, 59],
     [98, 62, 39],
     [98, 65, 59],
     [98, 66, 81],
     [98, 67, 84],
     [98, 68, 41],
     [98, 69, 67],
     [98, 70, 37],
     [98, 71, 79],
     [98, 72, 35],
     [98, 74, 52],
     [98, 77, 44],
     [98, 78, 52],
     [98, 79, 42],
     [98, 80, 37],
     [98, 81, 54],
     [98, 83, 75],
     [98, 84, 77],
     [98, 85, 46],
     [98, 86, 49],
     [98, 88, 58],
     [98, 91, 65],
     [98, 92, 30],
     [98, 93, 35],
     [98, 94, 52],
     [98, 95, 87],
     [99, 0, 87],
     [99, 2, 39],
     [99, 3, 44],
     [99, 4, 52],
     [99, 6, 71],
     [99, 10, 59],
     [99, 11, 72],
     [99, 12, 41],
     [99, 13, 55],
     [99, 14, 49],
     [99, 15, 46],
     [99, 18, 44],
     [99, 19, 51],
     [99, 21, 90],
     [99, 22, 42],
     [99, 23, 49],
     [99, 24, 48],
     [99, 26, 54],
     [99, 29, 86],
     [99, 32, 68],
     [99, 35, 55],
     [99, 36, 66],
     [99, 39, 59],
     [99, 40, 45],
     [99, 41, 37],
     [99, 42, 56],
     [99, 44, 60],
     [99, 45, 54],
     [99, 46, 68],
     [99, 47, 49],
     [99, 48, 41],
     [99, 49, 34],
     [99, 51, 51],
     [99, 53, 75],
     [99, 55, 83],
     [99, 56, 47],
     [99, 57, 50],
     [99, 58, 59],
     [99, 59, 54],
     [99, 60, 89],
     [99, 62, 37],
     [99, 63, 63],
     [99, 64, 72],
     [99, 65, 46],
     [99, 66, 88],
     [99, 68, 83],
     [99, 70, 51],
     [99, 72, 77],
     [99, 73, 75],
     [99, 74, 70],
     [99, 75, 78],
     [99, 76, 79],
     [99, 77, 76],
     [99, 79, 79],
     [99, 81, 41],
     [99, 82, 42],
     [99, 83, 63],
     [99, 84, 75],
     [99, 86, 42],
     [99, 87, 69],
     [99, 88, 55],
     [99, 91, 78],
     [99, 92, 41],
     [99, 93, 56],
     [99, 94, 60],
     [99, 95, 31],
     [99, 96, 37],
     [99, 97, 81],
     [99, 98, 59]
]
